Title,Price,Product URL,Image URL
"Aqualogica Glow+ Dewy Sunscreen SPF 50 PA++++ with Papaya & Vitamin C | For Dry, Sensitive, Oily & Combination Skin | UVA/B & Blue Light Protection | Fragrance-Free | For Men & Women | 50g",₹381.,https://www.amazon.in/Aqualogica-Sunscreen-Protection-Glowing-Protected/dp/B09TPFTJNN/ref=sr_1_5?dib=eyJ2IjoiMSJ9.t_eZ-gJd_4k-qhLYQQT2B_g_juvYdtCoqkJDoEBqSph_TSG0K02zn7XZrjdd3ely6rSoVvXnNYi77TTJsZedIFU7EZArHMOg_XhurvnI3yN2sg8IbqYfJrhuCqs0qcpL7cTrhbOYfDEB8EUwa8fdwcZaqMgqEvUz2T9EkYCsPAWSflvSAyysGtTrh4LphIYJxsmuO9sMcf7tqbxI5qiJJ2QnXmTzuTq8W9LvAh45KpvXmbZhG5j4HFiYbxbFNZSrvYEnhhJm-UMRs1q7TlPPMKBZcR5QgcfnJugOE0cvvlA.yL7Y74xcy6Ax-h58hR5YL1eeKRu92h4nAawPNlyFKts&dib_tag=se&keywords=aqualogica+sunscreen+OR+dr+sheths+sunscreen+OR+OR+dot+and+key+sunscreenr&nsdOptOutParam=true&qid=1744399015&sr=8-5,https://m.media-amazon.com/images/I/41BWTDmJq0L._SX300_SY300_QL70_ML2_.jpg
"Dr. Sheth's Ceramide & Vitamin C Sunscreen | SPF 50+ Pa+++ | In-Vivo Tested | For Bright Skin & Healthy Glow | Non-Greasy, Quick-Absorbing, No White Cast | UVA/B & Bluelight Protection | For Men & Women | For All Skin Type | 50 g",₹401.,https://www.amazon.in/Dr-Sheths-Sunscreen-Sensitive-Protection/dp/B09WJG7QTR/ref=sr_1_6?dib=eyJ2IjoiMSJ9.t_eZ-gJd_4k-qhLYQQT2B_g_juvYdtCoqkJDoEBqSph_TSG0K02zn7XZrjdd3ely6rSoVvXnNYi77TTJsZedIFU7EZArHMOg_XhurvnI3yN2sg8IbqYfJrhuCqs0qcpL7cTrhbOYfDEB8EUwa8fdwcZaqMgqEvUz2T9EkYCsPAWSflvSAyysGtTrh4LphIYJxsmuO9sMcf7tqbxI5qiJJ2QnXmTzuTq8W9LvAh45KpvXmbZhG5j4HFiYbxbFNZSrvYEnhhJm-UMRs1q7TlPPMKBZcR5QgcfnJugOE0cvvlA.yL7Y74xcy6Ax-h58hR5YL1eeKRu92h4nAawPNlyFKts&dib_tag=se&keywords=aqualogica+sunscreen+OR+dr+sheths+sunscreen+OR+OR+dot+and+key+sunscreenr&nsdOptOutParam=true&qid=1744399015&sr=8-6,https://m.media-amazon.com/images/I/41MBgXWsOvL._SX300_SY300_QL70_ML2_.jpg
"DOT & KEY Vitamin C + E Super Bright Sunscreen Spf 50 |Water-Light,UVA/UVB & Blue Light Protection|For Even Toned & Glowing Skin|With Liquid Spf 50+++| No White Cast| For All Skin Types| 30G",₹279.,https://www.amazon.in/DOT-KEY-Sunscreen-Water-Light-Protection/dp/B0DSLD5N92/ref=sr_1_7?dib=eyJ2IjoiMSJ9.t_eZ-gJd_4k-qhLYQQT2B_g_juvYdtCoqkJDoEBqSph_TSG0K02zn7XZrjdd3ely6rSoVvXnNYi77TTJsZedIFU7EZArHMOg_XhurvnI3yN2sg8IbqYfJrhuCqs0qcpL7cTrhbOYfDEB8EUwa8fdwcZaqMgqEvUz2T9EkYCsPAWSflvSAyysGtTrh4LphIYJxsmuO9sMcf7tqbxI5qiJJ2QnXmTzuTq8W9LvAh45KpvXmbZhG5j4HFiYbxbFNZSrvYEnhhJm-UMRs1q7TlPPMKBZcR5QgcfnJugOE0cvvlA.yL7Y74xcy6Ax-h58hR5YL1eeKRu92h4nAawPNlyFKts&dib_tag=se&keywords=aqualogica+sunscreen+OR+dr+sheths+sunscreen+OR+OR+dot+and+key+sunscreenr&nsdOptOutParam=true&qid=1744399015&sr=8-7,https://m.media-amazon.com/images/I/41OktmK5--L._SX300_SY300_QL70_ML2_.jpg
"Dot & Key Strawberry Dew Tinted Sunscreen SPF 50+ Pa++++ - 03 Sand | Protection Against UA/UB | Broad Spectrum, Water & Sweat resistant | For All Skin Types | 50ml",₹488.,https://www.amazon.in/Dot-Key-Strawberry-Tinted-Sunscreen/dp/B0CX1Z5SPZ/ref=sr_1_8?dib=eyJ2IjoiMSJ9.t_eZ-gJd_4k-qhLYQQT2B_g_juvYdtCoqkJDoEBqSph_TSG0K02zn7XZrjdd3ely6rSoVvXnNYi77TTJsZedIFU7EZArHMOg_XhurvnI3yN2sg8IbqYfJrhuCqs0qcpL7cTrhbOYfDEB8EUwa8fdwcZaqMgqEvUz2T9EkYCsPAWSflvSAyysGtTrh4LphIYJxsmuO9sMcf7tqbxI5qiJJ2QnXmTzuTq8W9LvAh45KpvXmbZhG5j4HFiYbxbFNZSrvYEnhhJm-UMRs1q7TlPPMKBZcR5QgcfnJugOE0cvvlA.yL7Y74xcy6Ax-h58hR5YL1eeKRu92h4nAawPNlyFKts&dib_tag=se&keywords=aqualogica+sunscreen+OR+dr+sheths+sunscreen+OR+OR+dot+and+key+sunscreenr&nsdOptOutParam=true&qid=1744399015&sr=8-8,https://m.media-amazon.com/images/I/41iRl1FDuiL._SX300_SY300_QL70_ML2_.jpg
"Aqualogica Radiance+ Dewy Sunscreen SPF 50+ PA+++ | Lightweight texture for oily, combination, acne prone skin | Broad spectrum protection | No white cast, Non greasy | For Men & Women | 50g",₹369.,https://www.amazon.in/Aqualogica-Sunscreen-Watermelon-Niacinamide-Protection/dp/B0B3MNVPDV/ref=sr_1_9?dib=eyJ2IjoiMSJ9.t_eZ-gJd_4k-qhLYQQT2B_g_juvYdtCoqkJDoEBqSph_TSG0K02zn7XZrjdd3ely6rSoVvXnNYi77TTJsZedIFU7EZArHMOg_XhurvnI3yN2sg8IbqYfJrhuCqs0qcpL7cTrhbOYfDEB8EUwa8fdwcZaqMgqEvUz2T9EkYCsPAWSflvSAyysGtTrh4LphIYJxsmuO9sMcf7tqbxI5qiJJ2QnXmTzuTq8W9LvAh45KpvXmbZhG5j4HFiYbxbFNZSrvYEnhhJm-UMRs1q7TlPPMKBZcR5QgcfnJugOE0cvvlA.yL7Y74xcy6Ax-h58hR5YL1eeKRu92h4nAawPNlyFKts&dib_tag=se&keywords=aqualogica+sunscreen+OR+dr+sheths+sunscreen+OR+OR+dot+and+key+sunscreenr&nsdOptOutParam=true&qid=1744399015&sr=8-9,https://m.media-amazon.com/images/I/41XmorlLnBL._SX300_SY300_QL70_ML2_.jpg
Dr. Sheth's Haldi & Hyaluronic Acid Sunscreen with 1% Hyaluronic Acid | Spf 50+ Pa+++ | Protects Against UVA/B & Blue Light | Hydrating & Brightening | For Men & Women | For All Skin Type | 50 g,₹439.,https://www.amazon.in/Dr-Sheths-Hyaluronic-Sunscreen-Brightening/dp/B0B9Y5D8N7/ref=sr_1_10?dib=eyJ2IjoiMSJ9.t_eZ-gJd_4k-qhLYQQT2B_g_juvYdtCoqkJDoEBqSph_TSG0K02zn7XZrjdd3ely6rSoVvXnNYi77TTJsZedIFU7EZArHMOg_XhurvnI3yN2sg8IbqYfJrhuCqs0qcpL7cTrhbOYfDEB8EUwa8fdwcZaqMgqEvUz2T9EkYCsPAWSflvSAyysGtTrh4LphIYJxsmuO9sMcf7tqbxI5qiJJ2QnXmTzuTq8W9LvAh45KpvXmbZhG5j4HFiYbxbFNZSrvYEnhhJm-UMRs1q7TlPPMKBZcR5QgcfnJugOE0cvvlA.yL7Y74xcy6Ax-h58hR5YL1eeKRu92h4nAawPNlyFKts&dib_tag=se&keywords=aqualogica+sunscreen+OR+dr+sheths+sunscreen+OR+OR+dot+and+key+sunscreenr&nsdOptOutParam=true&qid=1744399015&sr=8-10,https://m.media-amazon.com/images/I/51m1vDImBPL._SX300_SY300_QL70_ML2_.jpg
"Dot & Key Mango Detan Gel Sunscreen SPF 50+ PA+++ 50g | Oil-Free, With Alpha-Arbutin & Niacinamide | Controls Tanning, Brightens Skin, Ultra-light | Fades Dark Spots, Evens Tone, Water Resistant | All Skin Types",₹387.,https://www.amazon.in/Sunscreen-Alpha-Arbutin-Niacinamide-Brightens-Ultra-light/dp/B0DTQ2KQN7/ref=sr_1_11?dib=eyJ2IjoiMSJ9.t_eZ-gJd_4k-qhLYQQT2B_g_juvYdtCoqkJDoEBqSph_TSG0K02zn7XZrjdd3ely6rSoVvXnNYi77TTJsZedIFU7EZArHMOg_XhurvnI3yN2sg8IbqYfJrhuCqs0qcpL7cTrhbOYfDEB8EUwa8fdwcZaqMgqEvUz2T9EkYCsPAWSflvSAyysGtTrh4LphIYJxsmuO9sMcf7tqbxI5qiJJ2QnXmTzuTq8W9LvAh45KpvXmbZhG5j4HFiYbxbFNZSrvYEnhhJm-UMRs1q7TlPPMKBZcR5QgcfnJugOE0cvvlA.yL7Y74xcy6Ax-h58hR5YL1eeKRu92h4nAawPNlyFKts&dib_tag=se&keywords=aqualogica+sunscreen+OR+dr+sheths+sunscreen+OR+OR+dot+and+key+sunscreenr&nsdOptOutParam=true&qid=1744399015&sr=8-11,https://m.media-amazon.com/images/I/41JeHQidoIL._SX300_SY300_QL70_ML2_.jpg
"Dot & Key Blueberry Hydrate Barrier Repair Sunscreen Spf 50+,Pa++++|For Dry&Sensitive Skin|Non - Greasy Finish|No White Cast|Uv & Blue Light Protection|Broad Spectrum|For Women&Men|50G, 1 Count",₹387.,https://www.amazon.in/DOT-KEY-Blueberry-Sunscreen-Sensitive/dp/B0CRHPT8J3/ref=sr_1_12?dib=eyJ2IjoiMSJ9.t_eZ-gJd_4k-qhLYQQT2B_g_juvYdtCoqkJDoEBqSph_TSG0K02zn7XZrjdd3ely6rSoVvXnNYi77TTJsZedIFU7EZArHMOg_XhurvnI3yN2sg8IbqYfJrhuCqs0qcpL7cTrhbOYfDEB8EUwa8fdwcZaqMgqEvUz2T9EkYCsPAWSflvSAyysGtTrh4LphIYJxsmuO9sMcf7tqbxI5qiJJ2QnXmTzuTq8W9LvAh45KpvXmbZhG5j4HFiYbxbFNZSrvYEnhhJm-UMRs1q7TlPPMKBZcR5QgcfnJugOE0cvvlA.yL7Y74xcy6Ax-h58hR5YL1eeKRu92h4nAawPNlyFKts&dib_tag=se&keywords=aqualogica+sunscreen+OR+dr+sheths+sunscreen+OR+OR+dot+and+key+sunscreenr&nsdOptOutParam=true&qid=1744399015&sr=8-12,https://m.media-amazon.com/images/I/318MU8BFqTL._SX300_SY300_QL70_ML2_.jpg
"Dot & Key Watermelon Hyaluronic Cooling Sunscreen SPF 50 PA+++ Combo (Pack of 2, 80gm each) | For Oily, Normal & Combination Skin | UV + Blue Light Protection | Lightweight | No White Cast | 160g",₹892.,https://www.amazon.in/Watermelon-Hyaluronic-Combination-Protection-Lightweight/dp/B0DQD7D1XC/ref=sr_1_13?dib=eyJ2IjoiMSJ9.t_eZ-gJd_4k-qhLYQQT2B_g_juvYdtCoqkJDoEBqSph_TSG0K02zn7XZrjdd3ely6rSoVvXnNYi77TTJsZedIFU7EZArHMOg_XhurvnI3yN2sg8IbqYfJrhuCqs0qcpL7cTrhbOYfDEB8EUwa8fdwcZaqMgqEvUz2T9EkYCsPAWSflvSAyysGtTrh4LphIYJxsmuO9sMcf7tqbxI5qiJJ2QnXmTzuTq8W9LvAh45KpvXmbZhG5j4HFiYbxbFNZSrvYEnhhJm-UMRs1q7TlPPMKBZcR5QgcfnJugOE0cvvlA.yL7Y74xcy6Ax-h58hR5YL1eeKRu92h4nAawPNlyFKts&dib_tag=se&keywords=aqualogica+sunscreen+OR+dr+sheths+sunscreen+OR+OR+dot+and+key+sunscreenr&nsdOptOutParam=true&qid=1744399015&sr=8-13,https://m.media-amazon.com/images/I/41wiijZDiyL._SX300_SY300_QL70_ML2_.jpg
"Dr. Sheth's Kesar & Kojic Acid Oil-Free Sunscreen SPF 50+ PA++++|Clinically Tested- (In -Vivo)| Reduces Pigmentation & Provides Healthy Glow | For Oily Skin | Lightweight, Non Greasy | UVA/UVB & Blue Light & IR Protection | No white cast | 50 g",₹438.,https://www.amazon.in/Dr-Sheths-Clinically-Pigmentation-Lightweight/dp/B0DWX399C1/ref=sr_1_14?dib=eyJ2IjoiMSJ9.t_eZ-gJd_4k-qhLYQQT2B_g_juvYdtCoqkJDoEBqSph_TSG0K02zn7XZrjdd3ely6rSoVvXnNYi77TTJsZedIFU7EZArHMOg_XhurvnI3yN2sg8IbqYfJrhuCqs0qcpL7cTrhbOYfDEB8EUwa8fdwcZaqMgqEvUz2T9EkYCsPAWSflvSAyysGtTrh4LphIYJxsmuO9sMcf7tqbxI5qiJJ2QnXmTzuTq8W9LvAh45KpvXmbZhG5j4HFiYbxbFNZSrvYEnhhJm-UMRs1q7TlPPMKBZcR5QgcfnJugOE0cvvlA.yL7Y74xcy6Ax-h58hR5YL1eeKRu92h4nAawPNlyFKts&dib_tag=se&keywords=aqualogica+sunscreen+OR+dr+sheths+sunscreen+OR+OR+dot+and+key+sunscreenr&nsdOptOutParam=true&qid=1744399015&sr=8-14,https://m.media-amazon.com/images/I/41bHGAj1dwL._SX300_SY300_QL70_ML2_.jpg
